,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus,busmap,state
23558,Mt Pleasant Community Center 1,other,battery,Store,US,0.7,,,,,,2022,,, ,41.09999,-73.77155,,MPES,,New York,NY
23559,Mt Pleasant Community Center 2,solar,solar,PP,US,0.5,,,,,,2022,,, ,41.09999,-73.77155,,MPPV,,New York,NY
23560,Golden Solar 1,solar,solar,PP,US,2.2,,,,,,2021,,, ,44.43415,-71.97124,,GOLD,,Vermont,VT
23561,City of Paris Solar 1,solar,solar,PP,US,1.5,,,,,,2020,,, ,35.301,-93.734,,PARIS,,Arkansas,AR
23562,"County of Dutchess, NY (Airport) 1",solar,solar,PP,US,1.8,,,,,,2020,,, ,41.631398,-73.876845,,PV1,,New York,NY
23563,Arlington Microgrid 1,other,battery,Store,US,1.0,,,,,,2021,,, ,48.15614,-122.1502,,AMGB,,Washington,WA
23564,Arlington Microgrid 2,solar,solar,PP,US,0.5,,,,,,2019,,, ,48.15614,-122.1502,,AMGPV,,Washington,WA
23565,Brazoria West 1,solar,solar,PP,US,200.0,,,,,,2022,,, ,29.191,-95.663,,GEN1,,Texas,TX
23566,"Grissom Solar, LLC 1",solar,solar,PP,US,5.0,,,,,,2021,,, ,36.23891,-77.897552,,GSF01,,North Carolina,NC
23567,"Grissom Solar, LLC 2",other,battery,Store,US,10.0,,,,,,2021,,, ,36.23891,-77.897552,,GSF02,,North Carolina,NC
23568,Rosemond Solar Community Solar 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,41.71133,-74.54163,,1583,,New York,NY
23569,Volney II 1,other,battery,Store,US,3.0,,,,,,2021,,, ,43.341,-76.354,,VOLES,,New York,NY
23570,Volney II 2,solar,solar,PP,US,1.5,,,,,,2021,,, ,43.341,-76.354,,VOLNE,,New York,NY
23571,"Merrimack Solar Farm, LLC 1",solar,solar,PP,US,2.4,,,,,,2019,,, ,42.811381,-71.501167,,PV1,,New Hampshire,NH
23572,"13 Mile Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,42.326656,-85.048584,,FAC13,,Michigan,MI
23573,"Captain Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,43.100538,-83.781622,,FACCA,,Michigan,MI
23574,"Coldwater Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,43.093344,-83.777071,,FAACW,,Michigan,MI
23575,"Geddes 1 Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,43.433775,-84.118662,,FACG1,,Michigan,MI
23576,"Jack Francis Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,43.149282,-83.679171,,FACJF,,Michigan,MI
23577,"May Shannon Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,43.151133,-83.690891,,FACMS,,Michigan,MI
23578,"Stoneheart Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,43.50677,-83.996589,,FACSH,,Michigan,MI
23579,"Workman Road Solar Farm, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,44.273592,-85.212021,,FACWR,,Michigan,MI
23580,"Clendenin A Community Solar, LLC CSG 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,37.829241,-89.011483,,CLEN,,Illinois,IL
23581,"Kern A Community Solar, LLC CSG 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,37.897506,-88.952399,,KERN,,Illinois,IL
23582,Lukuc B Community Solar LLC CSG 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,37.836165,-89.042423,,LUKC,,Illinois,IL
23583,"CSG Mt. Morris 2, LLC 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,42.065653,-89.433136,,MTMO,,Illinois,IL
23584,"Tower Road Solar, LLC CSG 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,41.805224,-88.925188,,BOIG,,Illinois,IL
23585,"Interchange Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,43.099899,-83.771004,,FACIC,,Michigan,MI
23586,Byron Highway Solar 1,solar,solar,PP,US,5.0,,,,,,2022,,, ,37.847114,-121.617308,,BYHWY,,California,CA
23587,Berry Road Solar 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,34.639249,-82.328691,,BERRY,,South Carolina,SC
23588,Norman Solar 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,35.226913,-97.360353,,NORMN,,Oklahoma,OK
23589,"Swansboro Solar, LLC 1",solar,solar,PP,US,4.9,,,,,,2021,,, ,34.810913,-77.21041,,1102,,North Carolina,NC
23590,"Suncaster, LLC 1",solar,solar,PP,US,2.4,,,,,,2021,,, ,35.504069,-77.969554,,1,,North Carolina,NC
23591,"1034 Catherine Lake Solar, LLC 1",solar,solar,PP,US,4.9,,,,,,2021,,, ,34.78471,-77.498759,,1034,,North Carolina,NC
23592,Novel Handeland Solar LLC (CSG) 1,solar,solar,PP,US,1.0,,,,,,2022,,, ,44.782077,-95.785811,,HNDLD,,Minnesota,MN
23593,Rice Two Solar CSG 1,solar,solar,PP,US,0.8,,,,,,2021,,, ,44.22012,-93.45757,,TC3,,Minnesota,MN
23594,Arlington Energy Center II 1,solar,solar,PP,US,100.0,,,,,,2022,,, ,33.69088,-114.774944,,AEC1,,California,CA
23595,Arlington Energy Center II 2,other,battery,Store,US,132.0,,,,,,2022,,, ,33.69088,-114.774944,,AEC2B,,California,CA
23596,Novel Stavem Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2021,,, ,45.66683,-95.40195,,STAVM,,Minnesota,MN
23597,Novel Sunnyfield Farms Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2022,,, ,44.245884,-92.546208,,SNYFD,,Minnesota,MN
23598,Novel David Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2022,,, ,44.000397,-93.501616,,DAVID,,Minnesota,MN
23599,Novel Huneke Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2021,,, ,44.267319,-92.664872,,HNKE,,Minnesota,MN
23600,Novel Denzer Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2022,,, ,44.101108,-91.762882,,DNZR,,Minnesota,MN
23601,"Hendershot Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,41.982616,-83.888515,,FACHE,,Michigan,MI
23602,"Hazel Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,43.402157,-85.4535,,FACHA,,Michigan,MI
23603,"Geddes 2 Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,43.428036,-84.119325,,FACG2,,Michigan,MI
23604,"Bullhead Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,41.96019,-84.67383,,FACBH,,Michigan,MI
23605,"Angola Solar, LLC 1",solar,solar,PP,US,2.0,,,,,,2021,,, ,41.834826,-85.007397,,FACAN,,Michigan,MI
23606,7448 Candlewood Road 1,solar,solar,PP,US,1.5,,,,,,2020,,, ,39.16,-76.7,,1,,Maryland,MD
23607,Palmer Community Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2021,,, ,45.491444,-92.793667,,PALM,,Minnesota,MN
23608,Medin 2 Community Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2021,,, ,45.479972,-92.776389,,MED2,,Minnesota,MN
23609,Flathead Landfill to Gas Energy Facility 1,biomass,biomass,PP,US,1.6,,,,,,2009,,, ,48.313067,-114.342137,,LFGE1,,Montana,MT
23610,Cokato CSG 1,solar,solar,PP,US,4.0,,,,,,2021,,, ,45.087225,-94.215608,,COK,,Minnesota,MN
23611,Hall Solar Energy Storage 1,other,battery,Store,US,2.5,,,,,,2022,,, ,34.799,-77.947,,BAT1,,North Carolina,NC
23612,Hall Solar Energy Storage 2,solar,solar,PP,US,2.0,,,,,,2022,,, ,34.799,-77.947,,SOL1,,North Carolina,NC
23613,Ludie Brown Solar Energy Storage 1,other,battery,Store,US,2.5,,,,,,2022,,, ,34.831,-77.77,,BAT1,,North Carolina,NC
23614,Ludie Brown Solar Energy Storage 2,solar,solar,PP,US,2.0,,,,,,2022,,, ,34.831,-77.77,,SOL1,,North Carolina,NC
23615,Stamford Health 1,oil,oil,PP,US,0.4,,,,,,2001,,, ,41.055636,-73.55198,,1,,Connecticut,CT
23616,Stamford Health 2,oil,oil,PP,US,0.5,,,,,,2007,,, ,41.055636,-73.55198,,13,,Connecticut,CT
23617,Stamford Health 3,oil,oil,PP,US,0.4,,,,,,1984,,, ,41.055636,-73.55198,,14,,Connecticut,CT
23618,Stamford Health 4,oil,oil,PP,US,2.5,,,,,,2014,,, ,41.055636,-73.55198,,15,,Connecticut,CT
23619,Stamford Health 5,oil,oil,PP,US,2.5,,,,,,2014,,, ,41.055636,-73.55198,,16,,Connecticut,CT
23620,Stamford Health 6,oil,oil,PP,US,0.8,,,,,,2001,,, ,41.055636,-73.55198,,4,,Connecticut,CT
23621,Stamford Health 7,oil,oil,PP,US,0.8,,,,,,2001,,, ,41.055636,-73.55198,,5,,Connecticut,CT
23622,Stamford Health 8,oil,oil,PP,US,0.5,,,,,,1984,,, ,41.055636,-73.55198,,7,,Connecticut,CT
23623,Lowe Solar Energy Storage 1,other,battery,Store,US,2.5,,,,,,2022,,, ,35.718429,-79.909481,,BAT1,,North Carolina,NC
23624,Lowe Solar Energy Storage 2,solar,solar,PP,US,2.0,,,,,,2022,,, ,35.718429,-79.909481,,SOL1,,North Carolina,NC
23625,Department of Justice 1,solar,solar,PP,US,2.4,,,,,,2020,,, ,38.548056,-121.44855,,DOJ,,California,CA
23626,CA Institute for Women 1,solar,solar,PP,US,1.0,,,,,,2020,,, ,33.949722,-117.636427,,CIW,,California,CA
23627,Centinela State Prison 1,solar,solar,PP,US,6.0,,,,,,2019,,, ,32.825833,-115.782916,,CENSP,,California,CA
23628,Spencer Meadow Solar Energy Storage 1,other,battery,Store,US,2.5,,,,,,2022,,, ,35.718429,-79.909481,,BAT1,,North Carolina,NC
23629,Spencer Meadow Solar Energy Storage 2,solar,solar,PP,US,2.0,,,,,,2022,,, ,35.718429,-79.909481,,SOL1,,North Carolina,NC
23630,Calipatria State Prison 1,solar,solar,PP,US,6.0,,,,,,2019,,, ,33.163055,-115.484805,,CALSP,,California,CA
23631,Old Cedar Solar Energy Storage 1,other,battery,Store,US,1.3,,,,,,2021,,, ,35.713,-79.788,,BAT1,,North Carolina,NC
23632,Old Cedar Solar Energy Storage 2,solar,solar,PP,US,1.0,,,,,,2021,,, ,35.713,-79.788,,SOL1,,North Carolina,NC
23633,Atascadero State Hospital 1,solar,solar,PP,US,1.1,,,,,,2020,,, ,35.463333,-120.634011,,ATASC,,California,CA
23634,SoCore Clovis 1 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,34.423035,-103.254078,,79100,,New Mexico,NM
23635,Troupsburg 1,solar,solar,PP,US,7.0,,,,,,2020,,, ,42.0121,-77.3751,,TB1,,New York,NY
23636,Raboth - Marion Drive 1,solar,solar,PP,US,3.5,,,,,,2021,,, ,41.96951,-70.72541,,RABTH,,Massachusetts,MA
23637,Flatwood Farm 1,solar,solar,PP,US,5.0,,,,,,2018,,, ,35.588,-79.0323,,16507,,North Carolina,NC
23638,Gambit Energy Storage - Angleton Storage 1,other,battery,Store,US,100.0,,,,,,2021,,, ,29.16801,-95.445062,,1,,Texas,TX
23639,Fort Green Solar Power Plant 1,solar,solar,PP,US,74.9,,,,,,2022,,, ,27.641125,-81.941581,,PV1,,Florida,FL
23640,Camden Solar LLC 1,solar,solar,PP,US,20.0,,,,,,2021,,,2056,36.30786,-76.144486,,KOV4A,,North Carolina,NC
23641,Corazon Energy LLC 1,solar,solar,PP,US,200.0,,,,,,2021,,, ,27.634677,-99.258329,,KOV4A,,Texas,TX
23642,Coxsackie Solar 1,solar,solar,PP,US,5.0,,,,,,2022,,, ,42.33337,-73.8475,,1,,New York,NY
23643,Wynwood Energy Storage 1,other,battery,Store,US,10.0,,,,,,2019,,, ,25.798978,-80.197098,,1,,Florida,FL
23644,"Smithfield Solar Farm, LLC 1",solar,solar,PP,US,2.4,,,,,,2020,,, ,41.92237,-71.520368,,PV1,,Rhode Island,RI
23645,Downtown Generation Plant 1,oil,oil,PP,US,2.5,,,,,,2020,,, ,41.30399,-94.46049,,1,,Iowa,IA
23646,Downtown Generation Plant 2,oil,oil,PP,US,2.5,,,,,,2020,,, ,41.30399,-94.46049,,2,,Iowa,IA
23647,Riverstart Solar Park LLC 1,solar,solar,PP,US,200.0,,,,,,2021,,, ,40.046244,-85.045087,,GEN01,,Indiana,IN
23648,Bright Field Solar LLC(CSG) 1,solar,solar,PP,US,4.0,,,,,,2021,,, ,42.46,-77.73832,,BF,,New York,NY
23649,Bright Oak Solar LLC(CSG) 1,solar,solar,PP,US,4.0,,,,,,2021,,, ,43.033,-78.24481,,BO,,New York,NY
23650,Bright Hill Solar LLC(CSG) 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.46723,-77.70378,,BH,,New York,NY
23651,River Valley LLC (NY) (CSG) 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.06724,-78.47783,,RV,,New York,NY
23652,Wallingford Solar 1,solar,solar,PP,US,16.1,,,,,,2021,,, ,41.44175,-72.83737,,WS,,Connecticut,CT
23653,Tioga Solar South(CSG) 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.14134,-76.28797,,TSS,,New York,NY
23654,Tioga Solar North(CSG) 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.14134,-76.28797,,TSN,,New York,NY
23655,Washingtonville(CSG) 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,41.424,-74.167,,WAS,,New York,NY
23656,Novel Stein Solar LLC CSG 1,solar,solar,PP,US,1.0,,,,,,2022,,, ,45.389128,-92.676058,,STEIN,,Minnesota,MN
23657,Arlington Energy Center III 1,solar,solar,PP,US,131.0,,,,,,2022,,, ,33.69088,-114.774944,,AEC3,,California,CA
23658,Arlington Energy Center III 2,other,battery,Store,US,110.0,,,,,,2022,,, ,33.69088,-114.774944,,AEC3B,,California,CA
23659,Apalachicola 1,solar,solar,PP,US,2.5,,,,,,2019,,, ,33.33632,-82.06055,,GPAPA,,Georgia,GA
23660,"Central Line Solar, LLC 1",solar,solar,PP,US,100.0,,,,,,2022,,, ,32.834322,-111.56803,,CNTRL,,Arizona,AZ
23661,"Letts Creek Solar, LLC 1",solar,solar,PP,US,15.0,,,,,,2022,,, ,42.274575,-84.135276,,LETTS,,Michigan,MI
23662,Arnold Cochran 1,solar,solar,PP,US,1.7,,,,,,2020,,, ,32.399366,-83.343779,,GPACO,,Georgia,GA
23663,Columbia Substation 1,solar,solar,PP,US,2.0,,,,,,2020,,, ,33.567718,-82.299071,,GPCOL,,Georgia,GA
23664,Coody Cochran 1,solar,solar,PP,US,2.6,,,,,,2019,,, ,32.367009,-83.374275,,GPCOD,,Georgia,GA
23665,Dudley 1,solar,solar,PP,US,3.0,,,,,,2018,,, ,42.054345,-71.978849,,1,,Massachusetts,MA
23666,Joe Jenny 1,solar,solar,PP,US,1.0,,,,,,2018,,, ,42.10357,-71.81539,,1,,Massachusetts,MA
23667,Westport Community Solar Garden 1,solar,solar,PP,US,2.0,,,,,,2017,,, ,41.68994,-71.093832,,1,,Massachusetts,MA
23668,Mendon 1,solar,solar,PP,US,2.6,,,,,,2017,,, ,42.09749,-71.50187,,1,,Massachusetts,MA
23669,Minisink CSG 1,solar,solar,PP,US,1.0,,,,,,2021,,, ,41.353476,-74.515411,,MIN,,New York,NY
23670,Slate Hill(CSG) 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,41.363,-74.503,,SLT,,New York,NY
23671,Broadway 2 - UC Riverside 1,solar,solar,PP,US,3.0,,,,,,2014,,, ,33.97034,-117.33101,,GEN1,,California,CA
23672,Broadway 2 - Tucson Phase II 1,solar,solar,PP,US,3.0,,,,,,2013,,, ,32.24817,-111.2611,,GEN,,Arizona,AZ
23673,"Pullman Solar, LLC 1",solar,solar,PP,US,20.0,,,,,,2022,,, ,42.471622,-86.096859,,PULMN,,Michigan,MI
23674,Shawnee - GA 1,solar,solar,PP,US,2.0,,,,,,2020,,, ,33.107648,-81.980751,,GPSHA,,Georgia,GA
23675,Westberry Jesup 1,solar,solar,PP,US,2.6,,,,,,2020,,, ,31.602803,-81.932581,,GPWJE,,Georgia,GA
23676,Fountain Folkston 1,solar,solar,PP,US,2.1,,,,,,2019,,, ,30.916375,-81.960231,,GPFTF,,Georgia,GA
23677,Harris Shiloh 1,solar,solar,PP,US,2.1,,,,,,2020,,, ,32.797582,-84.69659,,GPHAR,,Georgia,GA
23678,Polk Cedartown 1,solar,solar,PP,US,2.2,,,,,,2019,,, ,34.019643,-85.280881,,GPPOL,,Georgia,GA
23679,Dover 5,solar,solar,PP,US,1.0,,,,,,2017,,, ,42.22737,-71.24891,,1,,Massachusetts,MA
23680,Adirondack A+B Community Solar Garden 1,solar,solar,PP,US,5.0,,,,,,2018,,, ,41.679012,-71.111058,,1,,Massachusetts,MA
23681,Westport B Community Solar Garden 1,solar,solar,PP,US,4.5,,,,,,2018,,, ,41.70463,-71.08973,,1,,Massachusetts,MA
23682,O'Brien Solar Fields 1,solar,solar,PP,US,8.3,,,,,,2021,,, ,42.997665,-89.458945,,OBSFN,,Wisconsin,WI
23683,O'Brien Solar Fields 2,solar,solar,PP,US,8.3,,,,,,2021,,, ,42.997665,-89.458945,,OBSFS,,Wisconsin,WI
23684,O'Brien Solar Fields 3,solar,solar,PP,US,5.5,,,,,,2021,,, ,42.997665,-89.458945,,OBSFW,,Wisconsin,WI
23685,"El Algodon Alto Wind Farm, LLC 1",onwind,onwind,PP,US,200.2,,,,,,2022,,, ,27.992706,-97.743983,,EEA,,Texas,TX
23686,3 MW LLC 1,,,PP,US,1.0,,,,,,2013,,, ,38.9,-107.5,,GEN1,,Colorado,CO
23687,3 MW LLC 2,,,PP,US,1.0,,,,,,2013,,, ,38.9,-107.5,,GEN2,,Colorado,CO
23688,3 MW LLC 3,,,PP,US,1.0,,,,,,2013,,, ,38.9,-107.5,,GEN3,,Colorado,CO
23689,Bellisario Solar 1 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.449783,-76.121116,,B1,,New York,NY
23690,Bellisario Solar 2 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.451944,-76.121116,,B1,,New York,NY
23691,Bellisario Solar 3 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.452956,-76.13176,,B1,,New York,NY
23692,Prologis L.P 1,solar,solar,PP,US,3.0,,,,,,2018,,, ,37.725044,-121.529783,,PLDPL,,California,CA
23693,County of San Diego COC Hybrid 1,other,battery,Store,US,0.4,,,,,,2020,,, ,32.833645,-117.131123,,ESS,,California,CA
23694,County of San Diego COC Hybrid 2,solar,solar,PP,US,1.7,,,,,,2020,,, ,32.833645,-117.131123,,PV,,California,CA
23695,"Kirby Road Solar, LLC 1",solar,solar,PP,US,1.3,,,,,,2021,,, ,38.77897,-76.923695,,KBR,,Maryland,MD
23696,"TPE King Solar Holdings1, LLC (CSG) 1",solar,solar,PP,US,12.7,,,,,,2022,,, ,41.979212,-71.581309,,KING1,,Rhode Island,RI
23697,MNCPPC Randall Farm 1,solar,solar,PP,US,1.4,,,,,,2020,,, ,38.831624,-76.803146,,X0009,,Maryland,MD
23698,Burns Solar One LLC 1,solar,solar,PP,US,2.0,,,,,,2020,,, ,39.47653,-76.85446,,64606,,Maryland,MD
23699,MC6 Hydro Facility 1,hydro,Reservoir,PP,US,2.3,,,,,,2021,,, ,43.485529,-116.355047,,GEN1,,Idaho,ID
23700,"Hostetter Solar One, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,39.66448,-77.70058,,64608,,Maryland,MD
23701,Amazon MDW6 Solar Project 1,solar,solar,PP,US,1.9,,,,,,2020,,, ,41.6721,-88.11549,,MDW6,,Illinois,IL
23702,SEPV Sierra 1,other,battery,Store,US,8.3,,,,,,2020,,, ,34.733011,-118.138525,,1,,California,CA
23703,SEPV Sierra 2,solar,solar,PP,US,3.0,,,,,,2020,,, ,34.733011,-118.138525,,2,,California,CA
23704,Kearny North Energy Storage 1,other,battery,Store,US,10.0,,,,,,2022,,, ,32.83347,-117.13443,,KNES,,California,CA
23705,Kearny South Energy Storage 1,other,battery,Store,US,10.0,,,,,,2022,,, ,32.832886,-117.132292,,KSES,,California,CA
23706,Kearsarge William Way 1,other,battery,Store,US,2.6,,,,,,2021,,, ,42.081919,-71.492448,,BWBAT,,Massachusetts,MA
23707,Kearsarge William Way 2,solar,solar,PP,US,4.4,,,,,,2021,,, ,42.081919,-71.492448,,BWW,,Massachusetts,MA
23708,Kearsarge Haverhill 1,other,battery,Store,US,2.0,,,,,,2021,,, ,42.75288,-71.046965,,HABAT,,Massachusetts,MA
23709,Kearsarge Haverhill 2,solar,solar,PP,US,2.8,,,,,,2021,,, ,42.75288,-71.046965,,HAV,,Massachusetts,MA
23710,Kearsarge Montague BD(CSG) 1,other,battery,Store,US,1.3,,,,,,2021,,, ,42.585933,-72.558011,,MBBAT,,Massachusetts,MA
23711,Kearsarge Montague BD(CSG) 2,solar,solar,PP,US,2.5,,,,,,2021,,, ,42.585933,-72.558011,,MBD,,Massachusetts,MA
23712,Diamond H Dairy Power 1,biomass,biomass,PP,US,1.0,,,,,,2021,,, ,37.01618,-120.37279,,GEN1,,California,CA
23713,Diamond H Dairy Power 2,biomass,biomass,PP,US,1.0,,,,,,2021,,, ,37.01618,-120.37279,,GEN2,,California,CA
23714,Freeborn Wind Farm 1,onwind,onwind,PP,US,218.0,,,,,,2021,,, ,43.513056,-93.188617,,FBW01,,Minnesota,MN
23715,Hudson - High Desert Hybrid 1,other,battery,Store,US,50.0,,,,,,2021,,, ,34.6365,-117.3724,,BESS1,,California,CA
23716,Hudson - High Desert Hybrid 2,solar,solar,PP,US,100.0,,,,,,2021,,, ,34.6365,-117.3724,,GEN1,,California,CA
23717,Blodgett Solar CSG 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,42.678889,-71.445111,,BLD,,Massachusetts,MA
23718,Blodgett Solar CSG 2,other,battery,Store,US,5.0,,,,,,2021,,, ,42.678889,-71.445111,,BLO,,Massachusetts,MA
23719,Slidematic at Rockford 1,solar,solar,PP,US,1.8,,,,,,2022,,, ,42.206076,-89.074384,,SLIDE,,Illinois,IL
23720,JM Huber at Quincy 1,solar,solar,PP,US,1.5,,,,,,2021,,, ,39.859083,-91.399685,,JMH,,Illinois,IL
23721,"Rabbitbrush Solar, LLC 1",solar,solar,PP,US,100.0,,,,,,2022,,, ,34.83,-118.32,,GEN01,,California,CA
23722,"Rabbitbrush Solar, LLC 2",other,battery,Store,US,20.0,,,,,,2022,,, ,34.83,-118.32,,RBBAT,,California,CA
23723,Jamison Solar (FL) 1,solar,solar,PP,US,74.5,,,,,,2022,,, ,27.806645,-81.955676,,1,,Florida,FL
23724,Big River Solar 1,solar,solar,PP,US,149.0,,,,,,2022,,, ,38.050141,-88.295525,,BRS,,Illinois,IL
23725,"Borderlands Wind, LLC 1",onwind,onwind,PP,US,100.0,,,,,,2021,,, ,34.159842,-108.894458,,WBB,,New Mexico,NM
23726,TG East 1,onwind,onwind,PP,US,336.0,,,,,,2022,,, ,33.746323,-99.665516,,ESCA,,Texas,TX
23727,Hot Springs Energy Storage & Microgrid 1,other,battery,Store,US,4.4,,,,,,2022,,, ,35.89071,-82.82513,,ES1,,North Carolina,NC
23728,Hot Springs Energy Storage & Microgrid 2,solar,solar,PP,US,1.9,,,,,,2022,,, ,35.89071,-82.82513,,PV1,,North Carolina,NC
23729,Big Bend II Solar 1,solar,solar,PP,US,45.8,,,,,,2022,,, ,27.781988,-82.390452,,2,,Florida,FL
23730,P52ES 1755 Henryton Rd Phase 1 LLC CSG 1,solar,solar,PP,US,1.9,,,,,,2021,,, ,39.32015,-76.92965,,HCSG,,Maryland,MD
23731,P52ES 1755 Henryton Rd Phase 2 LLC 1,solar,solar,PP,US,1.9,,,,,,2021,,, ,39.32015,-76.92965,,HVNM,,Maryland,MD
23732,White Marsh Solar 1,solar,solar,PP,US,1.5,,,,,,2020,,, ,39.4167,-76.403,,WM,,Maryland,MD
23733,Mason Solar One LLC 1,solar,solar,PP,US,1.0,,,,,,2020,,, ,39.69196,-75.91848,,MAS,,Maryland,MD
23734,Pittman Solar One LLC 1,solar,solar,PP,US,2.0,,,,,,2020,,, ,39.68753,-78.108,,PITT,,Maryland,MD
23735,"Bulldog Solar One, LLC 1",solar,solar,PP,US,2.0,,,,,,2020,,, ,38.9152,-76.6972,,QAB,,Maryland,MD
23736,Pivot Solar 4 LLC (CSG) 1,solar,solar,PP,US,2.0,,,,,,2022,,, ,40.228419,-104.777024,,SC,,Colorado,CO
23737,Pivot Solar 1 LLC (CSG) 1,solar,solar,PP,US,1.0,,,,,,2022,,, ,39.414671,-108.090731,,SC,,Colorado,CO
23738,Pivot Solar 14 LLC (CSG) 1,solar,solar,PP,US,2.0,,,,,,2022,,, ,40.266898,-103.657514,,SC,,Colorado,CO
23739,Pivot Solar 2 LLC (CSG) 1,solar,solar,PP,US,2.0,,,,,,2022,,, ,40.266898,-103.657514,,SC,,Colorado,CO
23740,Pivot Solar 15 LLC (CSG) 1,solar,solar,PP,US,1.0,,,,,,2022,,, ,40.266856,-103.65937,,SC,,Colorado,CO
23741,Pivot Solar 7 LLC (CSG) 1,solar,solar,PP,US,2.0,,,,,,2022,,, ,39.523107,-107.815344,,SC,,Colorado,CO
23742,Pivot Solar 3 LLC (CSG) 1,solar,solar,PP,US,2.0,,,,,,2022,,, ,39.414671,-108.090731,,SC,,Colorado,CO
23743,Pivot Solar 8 LLC (CSG) 1,solar,solar,PP,US,2.0,,,,,,2022,,, ,40.241166,-104.771384,,SC,,Colorado,CO
23744,Magnolia Solar 1,solar,solar,PP,US,74.5,,,,,,2021,,, ,27.917716,-82.048697,,1,,Florida,FL
23745,Heartland Divide II 1,onwind,onwind,PP,US,200.0,,,,,,2022,,, ,41.720323,-94.928422,,HDII,,Iowa,IA
23746,"Sac County Wind, LLC 1",onwind,onwind,PP,US,80.0,,,,,,2021,,, ,42.421154,-94.995083,,SAC,,Iowa,IA
23747,WLWPCF Cogeneration Facility 1,biomass,biomass,PP,US,1.2,,,,,,2020,,, ,45.00812,-123.05286,,EG075,,Oregon,OR
23748,"Clark Road Solar 1, LLC 1",solar,solar,PP,US,5.0,,,,,,2020,,, ,42.59613,-72.020244,,10604,,Massachusetts,MA
23749,"Clark Road Solar 1, LLC 2",other,battery,Store,US,3.3,,,,,,2021,,, ,42.59613,-72.020244,,10605,,Massachusetts,MA
23750,Great Prairie Wind 1,onwind,onwind,PP,US,1027.0,,,,,,2022,,, ,36.3075,-101.53222,,GR01,,Texas,TX
23751,Acton 1,solar,solar,PP,US,3.5,,,,,,2021,,, ,43.543731,-70.912751,,ACT,,Maine,ME
23752,Van Buren 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,34.984045,-78.527499,,VAN,,North Carolina,NC
23753,Naples 1,solar,solar,PP,US,2.0,,,,,,2021,,, ,43.970601,-70.576964,,NAP,,Maine,ME
23754,Lake Herman 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,38.0971,-122.1417,,359,,California,CA
23755,Ryland Road Solar 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,36.27585,-76.64867,,RYLND,,North Carolina,NC
23756,Windsor Hwy 17 Solar 1,solar,solar,PP,US,5.0,,,,,,2021,,, ,36.021253,-76.872438,,WDH17,,North Carolina,NC
