Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus
Marshall (IL) 6,oil,oil,PP,US,1.8,,,,,,2002,,, ,39.392138,-87.68513,,6,
Marshall (IL) 7,oil,oil,PP,US,1.8,,,,,,2002,,, ,39.392138,-87.68513,,7,
Marshall (IL) 8,oil,oil,PP,US,1.8,,,,,,2002,,, ,39.392138,-87.68513,,8,
Marshall (IL) 9,oil,oil,PP,US,1.8,,,,,,2002,,, ,39.392138,-87.68513,,9,
Peru (IL) 1,oil,oil,PP,US,2.7,,,,,,2011,,, ,41.3237,-89.1123,,11,
Peru (IL) 2,oil,oil,PP,US,2.7,,,,,,2011,,, ,41.3237,-89.1123,,12,
Peru (IL) 3,oil,oil,PP,US,2.7,,,,,,2011,,, ,41.3237,-89.1123,,13,
Peru (IL) 4,oil,oil,PP,US,2.7,,,,,,2011,,, ,41.3237,-89.1123,,14,
Peru (IL) 5,oil,oil,PP,US,2.7,,,,,,2011,,, ,41.3237,-89.1123,,15,
Peru (IL) 6,oil,oil,PP,US,2.7,,,,,,2011,,, ,41.3237,-89.1123,,16,
Peru (IL) 7,oil,oil,PP,US,2.7,,,,,,2011,,, ,41.3237,-89.1123,,17,
Peru (IL) 8,oil,oil,PP,US,10,,,,,,1968,,, ,41.3237,-89.1123,,GT1,
Peru (IL) 9,hydro,Reservoir,PP,US,1.9,,,,,,1996,,, ,41.3237,-89.1123,,HC1,
Peru (IL) 10,hydro,Reservoir,PP,US,1.9,,,,,,1996,,, ,41.3237,-89.1123,,HC2,
Peru (IL) 11,hydro,Reservoir,PP,US,1.9,,,,,,1996,,, ,41.3237,-89.1123,,HC3,
Peru (IL) 12,hydro,Reservoir,PP,US,1.9,,,,,,1996,,, ,41.3237,-89.1123,,HC4,
Princeton (IL) 1,OCGT,OCGT,PP,US,2.3,,,,,,1953,,, ,41.375528,-89.464872,,1,
Princeton (IL) 2,OCGT,OCGT,PP,US,3,,,,,,1958,,, ,41.375528,-89.464872,,2,
Princeton (IL) 3,OCGT,OCGT,PP,US,3.4,,,,,,1965,,, ,41.375528,-89.464872,,3,
Princeton (IL) 4,OCGT,OCGT,PP,US,3.4,,,,,,1965,,, ,41.375528,-89.464872,,4,
Princeton (IL) 5,OCGT,OCGT,PP,US,4.4,,,,,,1971,,, ,41.375528,-89.464872,,5,
Princeton (IL) 6,OCGT,OCGT,PP,US,5.6,,,,,,1971,,, ,41.375528,-89.464872,,6,
Princeton (IL) 7,OCGT,OCGT,PP,US,7,,,,,,1976,,, ,41.375528,-89.464872,,7,
Princeton (IL) 8,OCGT,OCGT,PP,US,8.8,,,,,,1976,,, ,41.375528,-89.464872,,8,
Rantoul 1,oil,oil,PP,US,1.8,,,,,,2000,,, ,40.312222,-88.159444,,10,
Rantoul 2,oil,oil,PP,US,1.8,,,,,,2000,,, ,40.312222,-88.159444,,11,
Rantoul 3,oil,oil,PP,US,1.8,,,,,,2000,,, ,40.312222,-88.159444,,12,
Rantoul 4,oil,oil,PP,US,1.8,,,,,,2000,,, ,40.312222,-88.159444,,13,
Rantoul 5,oil,oil,PP,US,1.8,,,,,,2000,,, ,40.312222,-88.159444,,14,
Rantoul 6,oil,oil,PP,US,1.8,,,,,,2001,,, ,40.312222,-88.159444,,15,
Rantoul 7,oil,oil,PP,US,1.8,,,,,,2001,,, ,40.312222,-88.159444,,16,
Rantoul 8,oil,oil,PP,US,1.8,,,,,,2000,,, ,40.312222,-88.159444,,9,
Red Bud 1,oil,oil,PP,US,2.4,,,,,,1968,,, ,38.2165,-89.9992,,1,
Red Bud 2,oil,oil,PP,US,1.1,,,,,,1959,,, ,38.2165,-89.9992,,2,
Red Bud 3,oil,oil,PP,US,2.4,,,,,,1964,,, ,38.2165,-89.9992,,3,
Red Bud 4,oil,oil,PP,US,3.5,,,,,,1973,,, ,38.2165,-89.9992,,4,
Red Bud 5,oil,oil,PP,US,2.8,,,,,,2002,,, ,38.2165,-89.9992,,7,
Red Bud 6,oil,oil,PP,US,2.8,,,,,,2002,,, ,38.2165,-89.9992,,8,
North Ninth Street 1,oil,oil,PP,US,0.3,,,,,,1940,,, ,41.9093,-89.0498,,1,
North Ninth Street 2,OCGT,OCGT,PP,US,2.5,,,,,,1989,,, ,41.9093,-89.0498,,10,
North Ninth Street 3,OCGT,OCGT,PP,US,2.5,,,,,,1956,,, ,41.9093,-89.0498,,3,
North Ninth Street 4,oil,oil,PP,US,1,,,,,,1946,,, ,41.9093,-89.0498,,4,
North Ninth Street 5,OCGT,OCGT,PP,US,2.5,,,,,,1954,,, ,41.9093,-89.0498,,6,
North Ninth Street 6,OCGT,OCGT,PP,US,3.8,,,,,,1967,,, ,41.9093,-89.0498,,7,
North Ninth Street 7,oil,oil,PP,US,1,,,,,,1949,,, ,41.9093,-89.0498,,8,
North Ninth Street 8,OCGT,OCGT,PP,US,3.5,,,,,,1989,,, ,41.9093,-89.0498,,9,
North Ninth Street 9,solar,solar,PP,US,0.3,,,,,,2014,,, ,41.9093,-89.0498,,SOL1,
South Main Street 1,OCGT,OCGT,PP,US,2.5,,,,,,1967,,, ,41.9092,-89.0504,,1,
South Main Street 2,oil,oil,PP,US,1.8,,,,,,2014,,, ,41.9092,-89.0504,,13,
South Main Street 3,oil,oil,PP,US,1.8,,,,,,2014,,, ,41.9092,-89.0504,,14,
South Main Street 4,oil,oil,PP,US,1.8,,,,,,2014,,, ,41.9092,-89.0504,,15,
South Main Street 5,oil,oil,PP,US,1.8,,,,,,2016,,, ,41.9092,-89.0504,,16,
South Main Street 6,oil,oil,PP,US,1.8,,,,,,2016,,, ,41.9092,-89.0504,,17,
South Main Street 7,oil,oil,PP,US,1.8,,,,,,2016,,, ,41.9092,-89.0504,,18,
South Main Street 8,OCGT,OCGT,PP,US,2.5,,,,,,1967,,, ,41.9092,-89.0504,,2,
Dallman 1,coal,coal,PP,US,207.3,,,,,,1978,,,2023,39.754803,-89.602389,,3,
Dallman 2,coal,coal,PP,US,230.1,,,,,,2009,,, ,39.754803,-89.602389,,4,
Lakeside 1,oil,oil,PP,US,1.8,,,,,,2002,,, ,39.757327,-89.600512,,D1,
Lakeside 2,oil,oil,PP,US,1.8,,,,,,2002,,, ,39.757327,-89.600512,,D2,
Lakeside 3,oil,oil,PP,US,1.8,,,,,,2002,,, ,39.757327,-89.600512,,D3,
Reynolds 1,oil,oil,PP,US,17.5,,,,,,1970,,, ,39.806868,-89.641653,,1,
Sullivan (IL) 1,oil,oil,PP,US,4.3,,,,,,1974,,, ,39.596667,-88.611944,,1,
Sullivan (IL) 2,oil,oil,PP,US,2.4,,,,,,1971,,, ,39.596667,-88.611944,,10,
Sullivan (IL) 3,oil,oil,PP,US,2,,,,,,1996,,, ,39.596667,-88.611944,,11,
Sullivan (IL) 4,oil,oil,PP,US,1.1,,,,,,1996,,, ,39.596667,-88.611944,,12,
Sullivan (IL) 5,oil,oil,PP,US,2.3,,,,,,2012,,, ,39.596667,-88.611944,,13,
Sullivan (IL) 6,oil,oil,PP,US,2.3,,,,,,2012,,, ,39.596667,-88.611944,,14,
Sullivan (IL) 7,oil,oil,PP,US,2.3,,,,,,2012,,, ,39.596667,-88.611944,,15,
Sullivan (IL) 8,oil,oil,PP,US,2,,,,,,1961,,, ,39.596667,-88.611944,,2,
Sullivan (IL) 9,oil,oil,PP,US,1.5,,,,,,1956,,, ,39.596667,-88.611944,,3,
Sullivan (IL) 10,oil,oil,PP,US,1.1,,,,,,1951,,, ,39.596667,-88.611944,,4,
Sullivan (IL) 11,oil,oil,PP,US,1.1,,,,,,1948,,, ,39.596667,-88.611944,,5,
Sullivan (IL) 12,oil,oil,PP,US,0.6,,,,,,1946,,, ,39.596667,-88.611944,,6,
Sullivan (IL) 13,oil,oil,PP,US,2.4,,,,,,1971,,, ,39.596667,-88.611944,,9,
Waterloo 1,oil,oil,PP,US,3.1,,,,,,1970,,, ,38.334786,-90.158939,,1,
Waterloo 2,oil,oil,PP,US,1.8,,,,,,1996,,, ,38.334786,-90.158939,,10,
Waterloo 3,oil,oil,PP,US,1.8,,,,,,1996,,, ,38.334786,-90.158939,,11,
Waterloo 4,OCGT,OCGT,PP,US,6.6,,,,,,2002,,, ,38.334786,-90.158939,,12,
Waterloo 5,OCGT,OCGT,PP,US,7,,,,,,2012,,, ,38.334786,-90.158939,,13,
Waterloo 6,oil,oil,PP,US,0.2,,,,,,1954,,, ,38.334786,-90.158939,,2,
Waterloo 7,oil,oil,PP,US,0.2,,,,,,1946,,, ,38.334786,-90.158939,,3,
Waterloo 8,oil,oil,PP,US,2,,,,,,1963,,, ,38.334786,-90.158939,,4,
Waterloo 9,oil,oil,PP,US,0.5,,,,,,1950,,, ,38.334786,-90.158939,,5,
Waterloo 10,oil,oil,PP,US,0.5,,,,,,1950,,, ,38.334786,-90.158939,,6,
Waterloo 11,oil,oil,PP,US,1.7,,,,,,1959,,, ,38.334786,-90.158939,,7,
Waterloo 12,oil,oil,PP,US,3,,,,,,1973,,, ,38.334786,-90.158939,,8,
Waterloo 13,oil,oil,PP,US,1.8,,,,,,1996,,, ,38.334786,-90.158939,,9,
Winnetka 1,OCGT,OCGT,PP,US,9.4,,,,,,1953,,, ,42.115589,-87.731025,,4,
Winnetka 2,OCGT,OCGT,PP,US,6.3,,,,,,1948,,, ,42.115589,-87.731025,,6,
Winnetka 3,OCGT,OCGT,PP,US,12.5,,,,,,1960,,, ,42.115589,-87.731025,,7,
Winnetka 4,oil,oil,PP,US,2.6,,,,,,1979,,, ,42.115589,-87.731025,,8,
Winnetka 5,oil,oil,PP,US,2.6,,,,,,1979,,, ,42.115589,-87.731025,,9,
Marion 1,coal,coal,PP,US,33,,,,,,1963,,, ,37.619747,-88.953114,,1,
Marion 2,coal,coal,PP,US,33,,,,,,1963,,, ,37.619747,-88.953114,,2,
Marion 3,coal,coal,PP,US,33,,,,,,1963,,, ,37.619747,-88.953114,,3,
Marion 4,OCGT,OCGT,PP,US,75,,,,,,2003,,, ,37.619747,-88.953114,,5,
Marion 5,OCGT,OCGT,PP,US,75,,,,,,2003,,, ,37.619747,-88.953114,,6,
Clifty Creek 1,coal,coal,PP,US,217.3,,,,,,1955,,, ,38.7378,-85.4206,,1,
Clifty Creek 2,coal,coal,PP,US,217.3,,,,,,1955,,, ,38.7378,-85.4206,,2,
Clifty Creek 3,coal,coal,PP,US,217.3,,,,,,1955,,, ,38.7378,-85.4206,,3,
Clifty Creek 4,coal,coal,PP,US,217.3,,,,,,1955,,, ,38.7378,-85.4206,,4,
Clifty Creek 5,coal,coal,PP,US,217.3,,,,,,1955,,, ,38.7378,-85.4206,,5,
Clifty Creek 6,coal,coal,PP,US,217.3,,,,,,1956,,, ,38.7378,-85.4206,,6,
Elkhart 1,hydro,Reservoir,PP,US,1.4,,,,,,1913,,, ,41.6928,-85.965,,1,
Elkhart 2,hydro,Reservoir,PP,US,1,,,,,,1921,,, ,41.6928,-85.965,,2,
Elkhart 3,hydro,Reservoir,PP,US,1,,,,,,1921,,, ,41.6928,-85.965,,3,
Last Chance 1,hydro,Reservoir,PP,US,0.2,,,,,,1984,,, ,42.603349,-111.705304,,1,
Last Chance 2,hydro,Reservoir,PP,US,0.5,,,,,,1984,,, ,42.603349,-111.705304,,2,
Last Chance 3,hydro,Reservoir,PP,US,1,,,,,,1984,,, ,42.603349,-111.705304,,3,
Twin Branch 1,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H1E,
Twin Branch 2,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H1W,
Twin Branch 3,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H2W,
Twin Branch 4,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H3W,
Twin Branch 5,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H4W,
Twin Branch 6,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H5W,
Twin Branch 7,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H6E,
Twin Branch 8,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,41.665,-86.1322,,H6W,
Harding Street 1,OCGT,OCGT,PP,US,100,,,,,,1958,,, ,39.711319,-86.196867,,5,
Harding Street 2,OCGT,OCGT,PP,US,100,,,,,,1961,,, ,39.711319,-86.196867,,6,
Harding Street 3,OCGT,OCGT,PP,US,463,,,,,,1973,,, ,39.711319,-86.196867,,7,
Harding Street 4,other,battery,Store,US,20,,,,,,2016,,, ,39.711319,-86.196867,,BAT1,
Harding Street 5,oil,oil,PP,US,26,,,,,,1973,,, ,39.711319,-86.196867,,GT1,
Harding Street 6,oil,oil,PP,US,26,,,,,,1973,,, ,39.711319,-86.196867,,GT2,
Harding Street 7,OCGT,OCGT,PP,US,83,,,,,,1994,,, ,39.711319,-86.196867,,GT4,
Harding Street 8,OCGT,OCGT,PP,US,83,,,,,,1995,,, ,39.711319,-86.196867,,GT5,
Harding Street 9,OCGT,OCGT,PP,US,161,,,,,,2002,,, ,39.711319,-86.196867,,GT6,
Harding Street 10,oil,oil,PP,US,2.7,,,,,,1967,,, ,39.711319,-86.196867,,IC1,
Eagle Valley (IN) 1,CCGT,CCGT,PP,US,207,,,,,,2018,,, ,39.48517,-86.4183,,GT1,
Eagle Valley (IN) 2,CCGT,CCGT,PP,US,207,,,,,,2018,,, ,39.48517,-86.4183,,GT2,
Eagle Valley (IN) 3,CCGT,CCGT,PP,US,230,,,,,,2018,,, ,39.48517,-86.4183,,STG1,
CC Perry K 1,OCGT,OCGT,PP,US,5,,,,,,1938,,, ,39.7631,-86.1667,,6,
CC Perry K 2,OCGT,OCGT,PP,US,1.7,,,,,,2009,,, ,39.7631,-86.1667,,7,
CC Perry K 3,OCGT,OCGT,PP,US,1.7,,,,,,2009,,, ,39.7631,-86.1667,,8,
AES Petersburg 1,coal,coal,PP,US,670.9,,,,,,1986,,, ,38.5281,-87.2525,,4,
AES Petersburg 2,oil,oil,PP,US,2.7,,,,,,1967,,, ,38.5281,-87.2525,,IC1,
AES Petersburg 3,oil,oil,PP,US,2.7,,,,,,1967,,, ,38.5281,-87.2525,,IC2,
AES Petersburg 4,oil,oil,PP,US,2.7,,,,,,1967,,, ,38.5281,-87.2525,,IC3,
AES Petersburg 5,coal,coal,PP,US,523.3,,,,,,1969,,,2023,38.5281,-87.2525,,ST2,
AES Petersburg 6,coal,coal,PP,US,670.9,,,,,,1977,,, ,38.5281,-87.2525,,ST3,
Michigan City 1,coal,coal,PP,US,540,,,,,,1974,,,2028,41.7208,-86.9086,,12,
Norway (IN) 1,hydro,Reservoir,PP,US,2,,,,,,1923,,, ,40.7803,-86.76,,1,
Norway (IN) 2,hydro,Reservoir,PP,US,2,,,,,,1923,,, ,40.7803,-86.76,,2,
Norway (IN) 3,hydro,Reservoir,PP,US,2,,,,,,1923,,, ,40.7803,-86.76,,3,
Norway (IN) 4,hydro,Reservoir,PP,US,1.3,,,,,,1923,,, ,40.7803,-86.76,,4,
Oakdale 1,hydro,Reservoir,PP,US,4.3,,,,,,1925,,, ,40.6564,-86.7528,,1,
Oakdale 2,hydro,Reservoir,PP,US,3.2,,,,,,1925,,, ,40.6564,-86.7528,,2,
Oakdale 3,hydro,Reservoir,PP,US,4.3,,,,,,1925,,, ,40.6564,-86.7528,,3,
Cayuga 1,coal,coal,PP,US,531,,,,,,1970,,, ,39.9242,-87.4244,,1,
Cayuga 2,coal,coal,PP,US,531,,,,,,1972,,, ,39.9242,-87.4244,,2,
Cayuga 3,oil,oil,PP,US,2.6,,,,,,1972,,, ,39.9242,-87.4244,,31,
Cayuga 4,oil,oil,PP,US,2.6,,,,,,1972,,, ,39.9242,-87.4244,,32,
Cayuga 5,oil,oil,PP,US,2.6,,,,,,1972,,, ,39.9242,-87.4244,,33,
Cayuga 6,oil,oil,PP,US,2.6,,,,,,1972,,, ,39.9242,-87.4244,,34,
Cayuga 7,OCGT,OCGT,PP,US,112.5,,,,,,1993,,, ,39.9242,-87.4244,,4,
Edwardsport 1,coal,coal,PP,US,236.5,,,,,,2013,,, ,38.8067,-87.2472,,CT1,
Edwardsport 2,coal,coal,PP,US,236.5,,,,,,2013,,, ,38.8067,-87.2472,,CT2,
Edwardsport 3,coal,coal,PP,US,331.5,,,,,,2013,,, ,38.8067,-87.2472,,ST,
Markland 1,hydro,Reservoir,PP,US,25.9,,,,,,1967,,, ,38.7795,-84.964,,1,
Markland 2,hydro,Reservoir,PP,US,25.9,,,,,,1967,,, ,38.7795,-84.964,,2,
Markland 3,hydro,Reservoir,PP,US,25.9,,,,,,1967,,, ,38.7795,-84.964,,3,
Noblesville 1,CCGT,CCGT,PP,US,50,,,,,,1950,,, ,40.0969,-85.9714,,1,
Noblesville 2,CCGT,CCGT,PP,US,50,,,,,,1950,,, ,40.0969,-85.9714,,2,
Noblesville 3,CCGT,CCGT,PP,US,61,,,,,,2003,,, ,40.0969,-85.9714,,3,
Noblesville 4,CCGT,CCGT,PP,US,61,,,,,,2003,,, ,40.0969,-85.9714,,4,
Noblesville 5,CCGT,CCGT,PP,US,61,,,,,,2003,,, ,40.0969,-85.9714,,5,
F B Culley 1,coal,coal,PP,US,103.7,,,,,,1966,,,2025,37.9111,-87.3275,,2,
F B Culley 2,coal,coal,PP,US,265.2,,,,,,1973,,, ,37.9111,-87.3275,,3,
Butler-Warner Generation Plant 1,CCGT,CCGT,PP,US,28.8,,,,,,1976,,, ,35.0986,-78.8294,,1,
Butler-Warner Generation Plant 2,solar,solar,PP,US,1,,,,,,2019,,, ,35.0986,-78.8294,,10,
Butler-Warner Generation Plant 3,other,battery,Store,US,0.5,,,,,,2019,,, ,35.0986,-78.8294,,11,
Butler-Warner Generation Plant 4,CCGT,CCGT,PP,US,28.8,,,,,,1976,,, ,35.0986,-78.8294,,2,
Butler-Warner Generation Plant 5,CCGT,CCGT,PP,US,28.8,,,,,,1976,,, ,35.0986,-78.8294,,3,
Butler-Warner Generation Plant 6,OCGT,OCGT,PP,US,28.8,,,,,,1976,,, ,35.0986,-78.8294,,4,
Butler-Warner Generation Plant 7,OCGT,OCGT,PP,US,28.8,,,,,,1977,,, ,35.0986,-78.8294,,5,
Butler-Warner Generation Plant 8,CCGT,CCGT,PP,US,28.8,,,,,,1978,,, ,35.0986,-78.8294,,6,
Butler-Warner Generation Plant 9,CCGT,CCGT,PP,US,28.8,,,,,,1979,,, ,35.0986,-78.8294,,7,
Butler-Warner Generation Plant 10,CCGT,CCGT,PP,US,28.8,,,,,,1980,,, ,35.0986,-78.8294,,8,
Butler-Warner Generation Plant 11,CCGT,CCGT,PP,US,73,,,,,,1988,,, ,35.0986,-78.8294,,9,
Manti Lower 1,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,39.255911,-111.621491,,2,
Manti Lower 2,hydro,Reservoir,PP,US,0.6,,,,,,1989,,, ,39.255911,-111.621491,,HC1,
Crawfordsville Power Plant 1,coal,coal,PP,US,11.5,,,,,,1955,,,2023,40.048889,-86.8992,,4,
Crawfordsville Power Plant 2,oil,oil,PP,US,0.8,,,,,,1994,,, ,40.048889,-86.8992,,D1,
Peru (IN) 1,oil,oil,PP,US,1.8,,,,,,2002,,, ,40.7551,-86.0575,,D1,
Rensselaer City Light Plant 1,oil,oil,PP,US,2,,,,,,1971,,, ,40.939528,-87.154472,,10,
Rensselaer City Light Plant 2,oil,oil,PP,US,2,,,,,,1971,,, ,40.939528,-87.154472,,11,
Rensselaer City Light Plant 3,OCGT,OCGT,PP,US,5,,,,,,1994,,, ,40.939528,-87.154472,,14,
Rensselaer City Light Plant 4,OCGT,OCGT,PP,US,8.4,,,,,,2006,,, ,40.939528,-87.154472,,15,
Rensselaer City Light Plant 5,oil,oil,PP,US,1.9,,,,,,1950,,, ,40.939528,-87.154472,,5,
Rensselaer City Light Plant 6,oil,oil,PP,US,2.5,,,,,,1957,,, ,40.939528,-87.154472,,6,
Whitewater Valley 1,coal,coal,PP,US,33,,,,,,1955,,, ,39.8028,-84.8953,,1,
Whitewater Valley 2,coal,coal,PP,US,60.9,,,,,,1973,,, ,39.8028,-84.8953,,2,
Lansing 1,coal,coal,PP,US,274.5,,,,,,1977,,,2023,43.3359,-91.1675,,4,
Iowa Hydro LLC 1,hydro,Reservoir,PP,US,0.6,,,,,,1924,,, ,42.069987,-90.697657,,1,
Iowa Hydro LLC 2,hydro,Reservoir,PP,US,0.6,,,,,,1924,,, ,42.069987,-90.697657,,2,
Marshalltown 1,OCGT,OCGT,PP,US,63,,,,,,1978,,, ,42.0474,-92.859444,,1,
Marshalltown 2,OCGT,OCGT,PP,US,63,,,,,,1978,,, ,42.0474,-92.859444,,2,
Marshalltown 3,OCGT,OCGT,PP,US,63,,,,,,1978,,, ,42.0474,-92.859444,,3,
Prairie Creek 1,coal,coal,PP,US,14.6,,,,,,1997,,, ,41.944039,-91.639167,,1,
Prairie Creek 2,coal,coal,PP,US,50,,,,,,1958,,, ,41.944039,-91.639167,,3,
Prairie Creek 3,OCGT,OCGT,PP,US,148.8,,,,,,1967,,, ,41.944039,-91.639167,,4,
Coralville GT 1,OCGT,OCGT,PP,US,18,,,,,,1970,,, ,41.671877,-91.563999,,1,
Coralville GT 2,OCGT,OCGT,PP,US,18,,,,,,1970,,, ,41.671877,-91.563999,,2,
Coralville GT 3,OCGT,OCGT,PP,US,18,,,,,,1970,,, ,41.671877,-91.563999,,3,
Coralville GT 4,OCGT,OCGT,PP,US,18,,,,,,1970,,, ,41.671877,-91.563999,,4,
Walter Scott Jr Energy Center 1,coal,coal,PP,US,725.8,,,,,,1978,,, ,41.18,-95.8408,,3,
Walter Scott Jr Energy Center 2,coal,coal,PP,US,922.5,,,,,,2007,,, ,41.18,-95.8408,,4,
River Hills 1,OCGT,OCGT,PP,US,16,,,,,,1966,,, ,41.590218,-93.619499,,1,
River Hills 2,OCGT,OCGT,PP,US,16,,,,,,1966,,, ,41.590218,-93.619499,,2,
River Hills 3,OCGT,OCGT,PP,US,16,,,,,,1966,,, ,41.590218,-93.619499,,3,
River Hills 4,OCGT,OCGT,PP,US,16,,,,,,1966,,, ,41.590218,-93.619499,,4,
River Hills 5,OCGT,OCGT,PP,US,16,,,,,,1967,,, ,41.590218,-93.619499,,5,
River Hills 6,OCGT,OCGT,PP,US,16,,,,,,1967,,, ,41.590218,-93.619499,,6,
River Hills 7,OCGT,OCGT,PP,US,16,,,,,,1968,,, ,41.590218,-93.619499,,7,
River Hills 8,OCGT,OCGT,PP,US,16,,,,,,1968,,, ,41.590218,-93.619499,,8,
George Neal North 1,coal,coal,PP,US,584.1,,,,,,1975,,, ,42.32517,-96.37971,,3,
Burlington (IA) 1,coal,coal,PP,US,212,,,,,,1968,,,,41.5868,-93.6250,,,
Merl Parr 1,OCGT,OCGT,PP,US,18,,,,,,1969,,, ,43.0563,-92.6932,,1,
Merl Parr 2,OCGT,OCGT,PP,US,18,,,,,,1969,,, ,43.0563,-92.6932,,2,
Burlington (IA) 1,OCGT,OCGT,PP,US,212,,,,,,1968,,, ,40.7412,-91.116667,,1,
Burlington (IA) 2,OCGT,OCGT,PP,US,19.7,,,,,,1994,,,2026,40.7412,-91.116667,,GT1,
Burlington (IA) 3,OCGT,OCGT,PP,US,19.7,,,,,,1995,,,2026,40.7412,-91.116667,,GT2,
Burlington (IA) 4,OCGT,OCGT,PP,US,19.7,,,,,,1996,,,2026,40.7412,-91.116667,,GT3,
Burlington (IA) 5,OCGT,OCGT,PP,US,19.7,,,,,,1994,,,2026,40.7412,-91.116667,,GT4,
Keokuk 1,hydro,Reservoir,PP,US,7.6,,,,,,1913,,, ,40.3965,-91.3719,,1,
Keokuk 2,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,10,
Keokuk 3,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,11,
Keokuk 4,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,12,
Keokuk 5,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,13,
Keokuk 6,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,14,
Keokuk 7,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,15,
Keokuk 8,hydro,Reservoir,PP,US,7.6,,,,,,1913,,, ,40.3965,-91.3719,,2,
Keokuk 9,hydro,Reservoir,PP,US,7.6,,,,,,1913,,, ,40.3965,-91.3719,,3,
Keokuk 10,hydro,Reservoir,PP,US,7.6,,,,,,1913,,, ,40.3965,-91.3719,,4,
Keokuk 11,hydro,Reservoir,PP,US,7.6,,,,,,1913,,, ,40.3965,-91.3719,,5,
Keokuk 12,hydro,Reservoir,PP,US,7.6,,,,,,1913,,, ,40.3965,-91.3719,,6,
Keokuk 13,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,7,
Keokuk 14,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,8,
Keokuk 15,hydro,Reservoir,PP,US,8.8,,,,,,1913,,, ,40.3965,-91.3719,,9,
Algona 1,oil,oil,PP,US,3.2,,,,,,1965,,, ,43.0733,-94.2392,,6,
Algona 2,oil,oil,PP,US,4.1,,,,,,1970,,, ,43.0733,-94.2392,,7,
Algona 3,oil,oil,PP,US,4.4,,,,,,1994,,, ,43.0733,-94.2392,,8,
Algona 4,oil,oil,PP,US,4.4,,,,,,1994,,, ,43.0733,-94.2392,,9,
Alta Municipal Utilities 1,oil,oil,PP,US,2,,,,,,2018,,, ,42.6736,-95.3026,,2A,
Alta Municipal Utilities 2,oil,oil,PP,US,2,,,,,,2018,,, ,42.6736,-95.3026,,3A,
Ames Electric Services Power Plant 1,OCGT,OCGT,PP,US,37.5,,,,,,1968,,, ,42.0258,-93.6089,,7,
Ames Electric Services Power Plant 2,OCGT,OCGT,PP,US,71.3,,,,,,1982,,, ,42.0258,-93.6089,,8,
Anita 1,oil,oil,PP,US,0.2,,,,,,1939,,, ,41.444224,-94.766474,,2,
Anita 2,oil,oil,PP,US,0.3,,,,,,1951,,, ,41.444224,-94.766474,,3,
Anita 3,oil,oil,PP,US,0.2,,,,,,2000,,, ,41.444224,-94.766474,,4,
Anita 4,oil,oil,PP,US,0.2,,,,,,2000,,, ,41.444224,-94.766474,,5,
Anita 5,oil,oil,PP,US,2,,,,,,2003,,, ,41.444224,-94.766474,,6,
Atlantic 1,OCGT,OCGT,PP,US,10,,,,,,1999,,, ,41.409,-95,,6,
Bancroft 1,oil,oil,PP,US,0.6,,,,,,1954,,, ,43.292628,-94.217075,,5,
Bancroft 2,oil,oil,PP,US,1.8,,,,,,2001,,, ,43.292628,-94.217075,,6,
Bancroft 3,oil,oil,PP,US,1.8,,,,,,2001,,, ,43.292628,-94.217075,,7,
Bellevue 1,oil,oil,PP,US,1.8,,,,,,2021,,, ,42.25,-90.4167,,1A,
Bellevue 2,oil,oil,PP,US,1.6,,,,,,1992,,, ,42.25,-90.4167,,2,
Bellevue 3,oil,oil,PP,US,1.8,,,,,,2001,,, ,42.25,-90.4167,,3,
Bellevue 4,oil,oil,PP,US,0.7,,,,,,1963,,, ,42.25,-90.4167,,4,
Bellevue 5,oil,oil,PP,US,0.9,,,,,,1953,,, ,42.25,-90.4167,,5,
Bellevue 6,oil,oil,PP,US,3,,,,,,1971,,, ,42.25,-90.4167,,6,
